satisfaction,suggestions,timestamp,curricula,accept,expectation
,,2024-09-15T16:40:13.439Z,True,给分,5.0
,,2024-09-15T16:47:45.186Z,False,给分,7.0
,"11
",2024-09-15T16:47:52.437Z,True,给分,6.0
,,2024-09-15T16:55:22.797Z,True,给分,10.0
,能告诉我哪些课给分好，以及课程的大致内容与考核,2024-09-15T17:32:04.511Z,True,给分,5.5
,,2024-09-15T17:36:01.761Z,True,教学,1.0
,介绍好老师,2024-09-15T23:10:44.143Z,False,给分,7.0
,,2024-09-15T23:12:31.587Z,True,给分,5.0
,,2024-09-15T23:14:44.833Z,True,教学,4.5
,,2024-09-15T23:16:10.895Z,True,给分,5.5
,,2024-09-15T23:17:38.961Z,True,教学,7.5
,帮助学生取得更好成绩,2024-09-15T23:18:03.538Z,True,给分,7.0
,,2024-09-15T23:20:22.979Z,True,教学,7.0
,,2024-09-15T23:21:32.318Z,False,教学,10.0
,,2024-09-15T23:23:21.918Z,True,教学,6.0
,,2024-09-15T23:27:24.552Z,True,教学,8.0
,虽然说老师水准更重要，但是我希望能够更轻松地水到更高分,2024-09-15T23:28:44.022Z,True,教学,10.0
,,2024-09-15T23:30:10.605Z,True,给分,4.5
,帮助我选到适合自己的老师和课程,2024-09-15T23:30:33.063Z,False,教学,4.0
,,2024-09-15T23:32:00.214Z,True,教学,4.5
,布吉岛,2024-09-15T23:34:11.086Z,True,给分,5.0
,,2024-09-15T23:38:51.721Z,True,给分,5.0
,更好帮助学生选对课,2024-09-15T23:40:36.491Z,True,给分,7.0
,可以选到心仪的老师,2024-09-15T23:41:50.969Z,True,教学,5.0
,,2024-09-15T23:43:21.741Z,False,教学,6.0
,能让我们了解到更多东西,2024-09-15T23:45:37.878Z,False,教学,6.0
,选好课,2024-09-15T23:45:47.033Z,False,给分,3.0
,,2024-09-15T23:47:39.763Z,False,给分,7.0
,提供更多关于选课的信息，帮助同学们选到心仪课程和老师。,2024-09-15T23:48:28.499Z,True,教学,6.0
,,2024-09-15T23:48:57.512Z,False,教学,4.0
,,2024-09-15T23:50:02.464Z,False,教学,4.0
,,2024-09-15T23:50:21.669Z,True,给分,5.0
,,2024-09-15T23:51:55.513Z,False,给分,6.0
,,2024-09-15T23:53:41.305Z,True,给分,5.0
,帮助我更好地选择,2024-09-15T23:53:48.831Z,True,给分,4.5
,帮助我更好了解,2024-09-15T23:54:09.549Z,True,教学,7.0
,,2024-09-15T23:54:46.537Z,False,给分,6.5
,,2024-09-15T23:55:32.251Z,True,教学,6.0
,希望能选到好老师,2024-09-15T23:55:47.821Z,True,教学,4.5
,,2024-09-15T23:55:54.253Z,False,给分,7.0
,,2024-09-15T23:57:05.087Z,True,教学,5.5
,可以介绍一下选课,2024-09-15T23:57:14.768Z,False,教学,8.0
,了解一下,2024-09-15T23:58:49.245Z,True,教学,5.0
,增进对不同老师不同课程的了解，方便同学选到心怡的课程,2024-09-15T23:58:58.515Z,False,给分,7.0
,,2024-09-16T00:00:52.743Z,True,给分,6.0
,,2024-09-16T00:02:56.798Z,False,教学,5.5
,,2024-09-16T00:03:39.279Z,False,教学,5.5
,能让我知道不同老师上课的情况和给分好坏,2024-09-16T00:04:38.411Z,True,教学,4.0
,,2024-09-16T00:05:38.549Z,True,教学,4.0
,帮我更好的了解选课系统以及流程,2024-09-16T00:05:39.804Z,True,教学,5.5
,,2024-09-16T00:06:37.483Z,False,教学,6.0
,,2024-09-16T00:06:42.644Z,False,教学,6.0
,,2024-09-16T00:08:35.918Z,False,给分,4.0
,,2024-09-16T00:08:54.285Z,True,给分,7.5
,,2024-09-16T00:09:08.780Z,False,给分,6.5
,提供信息，减少踩坑几率,2024-09-16T00:09:59.860Z,True,给分,5.5
,,2024-09-16T00:10:29.050Z,False,给分,7.0
,,2024-09-16T00:11:37.737Z,False,给分,4.5
,,2024-09-16T00:11:49.568Z,True,给分,5.0
,,2024-09-16T00:13:06.086Z,True,给分,5.0
,帮助了解老师的授课风格、给分情况、考核形式、分数构成、高分关键等核心信息,2024-09-16T00:13:05.484Z,True,给分,4.0
,,2024-09-16T00:16:23.800Z,True,给分,4.5
,帮我选取好老师,2024-09-16T00:16:41.077Z,True,给分,6.0
,,2024-09-16T00:17:44.987Z,False,给分,5.5
,,2024-09-16T00:19:06.330Z,False,给分,5.5
,,2024-09-16T00:21:17.580Z,False,给分,7.5
,,2024-09-16T00:21:32.437Z,True,教学,4.0
,,2024-09-16T00:24:15.756Z,True,给分,3.0
,,2024-09-16T00:24:54.543Z,False,给分,6.0
,,2024-09-16T00:25:44.633Z,False,给分,4.5
,充分指导新生踏入大学生活,2024-09-16T00:26:44.469Z,False,教学,6.0
,,2024-09-16T00:28:31.056Z,False,给分,3.5
,,2024-09-16T00:30:36.813Z,False,给分,5.0
,,2024-09-16T00:30:40.126Z,True,给分,4.0
,,2024-09-16T00:32:42.494Z,True,教学,5.0
,,2024-09-16T00:33:26.931Z,True,给分,6.0
,,2024-09-16T00:34:11.886Z,False,给分,5.0
,,2024-09-16T00:41:21.544Z,False,给分,4.0
,,2024-09-16T00:44:04.094Z,True,教学,6.5
,选到给分好的课,2024-09-16T00:44:55.601Z,True,给分,8.0
,,2024-09-16T00:45:20.662Z,True,教学,6.0
,,2024-09-16T00:46:05.383Z,True,教学,6.0
,x,2024-09-16T00:46:15.713Z,True,教学,10.0
,无建议,2024-09-16T00:46:28.097Z,True,教学,4.5
,,2024-09-16T00:47:58.251Z,False,给分,6.0
,,2024-09-16T00:48:25.482Z,True,给分,5.0
,,2024-09-16T00:48:22.502Z,False,教学,6.0
,,2024-09-16T00:48:24.285Z,True,给分,6.0
,,2024-09-16T00:49:19.905Z,True,教学,4.5
,建议推荐,2024-09-16T00:50:27.368Z,True,给分,4.0
,,2024-09-16T00:54:10.493Z,False,教学,5.5
,,2024-09-16T00:58:00.097Z,True,给分,8.5
,,2024-09-16T00:58:25.933Z,False,给分,7.0
,。。,2024-09-16T00:58:50.059Z,True,给分,4.0
,,2024-09-16T01:00:16.472Z,False,给分,5.5
,,2024-09-16T01:01:03.692Z,True,给分,4.5
,,2024-09-16T01:02:25.865Z,True,教学,5.5
,,2024-09-16T01:02:25.792Z,True,教学,5.5
,提供清晰的选课,2024-09-16T01:03:37.217Z,True,给分,4.0
,,2024-09-16T01:04:42.850Z,True,教学,5.0
,,2024-09-16T01:05:44.291Z,True,给分,8.5
,,2024-09-16T01:06:41.685Z,False,给分,3.5
,,2024-09-16T01:08:46.630Z,False,给分,6.0
,,2024-09-16T01:10:36.600Z,False,给分,5.5
,,2024-09-16T01:10:36.823Z,False,给分,5.5
,,2024-09-16T01:10:59.129Z,False,给分,4.5
,,2024-09-16T01:10:59.552Z,False,给分,4.5
,,2024-09-16T01:11:01.781Z,True,给分,9.5
,,2024-09-16T01:11:18.563Z,False,给分,5.5
,,2024-09-16T01:11:31.111Z,False,给分,5.5
,,2024-09-16T01:12:19.039Z,True,教学,5.5
,,2024-09-16T01:12:50.115Z,True,教学,6.0
,,2024-09-16T01:13:09.840Z,False,教学,3.0
,,2024-09-16T01:13:29.076Z,True,教学,9.0
,,2024-09-16T01:16:23.117Z,True,给分,3.5
,,2024-09-16T01:16:36.769Z,True,教学,5.5
,,2024-09-16T01:16:42.938Z,True,给分,6.0
,,2024-09-16T01:17:56.039Z,True,教学,10.0
,,2024-09-16T01:18:13.487Z,True,教学,6.0
,,2024-09-16T01:19:22.995Z,True,给分,7.0
,,2024-09-16T01:19:00.362Z,True,教学,7.0
,,2024-09-16T01:19:31.424Z,True,给分,9.0
,,2024-09-16T01:19:37.235Z,True,教学,5.5
,,2024-09-16T01:21:18.115Z,True,教学,6.0
,好,2024-09-16T01:22:39.394Z,True,教学,5.5
,,2024-09-16T01:23:09.895Z,True,教学,3.0
,,2024-09-16T01:23:51.595Z,False,给分,4.5
,提前了解该课程，能根据自己情况选择,2024-09-16T01:24:01.995Z,True,给分,4.0
,,2024-09-16T01:24:13.380Z,True,给分,5.5
,,2024-09-16T01:26:24.655Z,False,给分,7.0
,,2024-09-16T01:27:34.911Z,True,教学,4.5
,,2024-09-16T01:27:45.149Z,True,教学,8.0
,,2024-09-16T01:28:52.289Z,False,给分,4.5
,,2024-09-16T01:30:57.974Z,False,教学,4.0
,,2024-09-16T01:32:56.897Z,False,教学,5.0
,,2024-09-16T01:33:57.924Z,False,教学,6.5
,,2024-09-16T01:34:17.777Z,False,教学,4.0
,,2024-09-16T01:34:40.591Z,True,教学,9.5
,,2024-09-16T01:35:53.154Z,False,教学,5.5
,还,2024-09-16T01:36:15.454Z,True,教学,6.0
,,2024-09-16T01:37:55.427Z,False,教学,5.5
,,2024-09-16T01:39:26.071Z,False,教学,5.0
,,2024-09-16T01:41:13.799Z,False,给分,6.5
,,2024-09-16T01:42:31.367Z,False,给分,3.5
,,2024-09-16T01:43:18.519Z,False,给分,4.0
,教师教学,2024-09-16T01:45:05.046Z,False,教学,6.0
,,2024-09-16T01:45:35.694Z,True,给分,8.0
,,2024-09-16T01:46:04.427Z,True,给分,6.0
,,2024-09-16T01:46:20.022Z,True,教学,9.5
,jy,2024-09-16T01:46:43.052Z,False,给分,4.0
,,2024-09-16T01:46:49.463Z,True,教学,5.0
,,2024-09-16T01:47:34.969Z,False,给分,4.5
,,2024-09-16T01:49:24.630Z,True,教学,5.5
,,2024-09-16T01:53:22.144Z,False,给分,4.5
,,2024-09-16T01:53:34.610Z,True,给分,4.5
,了解老师,2024-09-16T01:54:15.643Z,True,给分,4.5
,无,2024-09-16T01:54:58.141Z,False,教学,5.5
,,2024-09-16T01:55:40.967Z,True,给分,6.0
,,2024-09-16T01:55:44.001Z,True,给分,6.5
,,2024-09-16T01:56:13.550Z,True,给分,5.0
,,2024-09-16T01:56:56.236Z,True,给分,6.0
,,2024-09-16T02:02:21.611Z,True,给分,1.0
,,2024-09-16T02:02:19.707Z,True,给分,1.0
,,2024-09-16T02:02:39.449Z,True,给分,10.0
,,2024-09-16T02:03:07.960Z,True,给分,1.0
,了解课程，教学老师的教学风格,2024-09-16T02:03:38.414Z,True,教学,6.0
,,2024-09-16T02:04:13.287Z,True,给分,5.0
,,2024-09-16T02:06:02.111Z,True,教学,6.0
,,2024-09-16T02:07:50.283Z,False,给分,5.5
,,2024-09-16T02:08:55.506Z,True,教学,7.0
,,2024-09-16T02:09:25.936Z,False,给分,5.0
,,2024-09-16T02:10:27.792Z,True,给分,4.5
,详细讲解大学选课制度，评价老师授课水平，给分高低,2024-09-16T02:12:06.510Z,False,给分,6.0
,,2024-09-16T02:12:56.315Z,True,教学,7.5
,,2024-09-16T02:13:14.633Z,True,教学,2.5
,,2024-09-16T02:13:48.766Z,True,教学,6.0
,无,2024-09-16T02:14:08.350Z,True,教学,6.0
,,2024-09-16T02:15:26.232Z,True,教学,7.0
,,2024-09-16T02:15:38.369Z,False,给分,6.0
,,2024-09-16T02:16:05.860Z,True,给分,5.5
,,2024-09-16T02:16:06.178Z,True,给分,5.5
,,2024-09-16T02:16:37.623Z,True,教学,4.0
,无,2024-09-16T02:17:08.987Z,True,教学,6.0
,没有,2024-09-16T02:17:10.038Z,False,给分,3.0
,,2024-09-16T02:18:06.141Z,False,教学,4.5
,,2024-09-16T02:18:58.730Z,True,给分,4.0
,帮助同学能更好的在大学学习、毕业,2024-09-16T02:20:27.647Z,False,教学,4.5
,,2024-09-16T02:20:51.494Z,False,给分,4.5
,,2024-09-16T02:21:28.422Z,True,给分,6.0
,,2024-09-16T02:22:10.541Z,False,给分,4.5
,,2024-09-16T02:22:46.992Z,True,教学,9.0
,真实的评价,2024-09-16T02:22:58.951Z,True,给分,6.0
,,2024-09-16T02:23:43.227Z,True,给分,7.0
,,2024-09-16T02:23:45.674Z,True,教学,6.5
,,2024-09-16T02:25:23.939Z,True,教学,5.5
,,2024-09-16T02:25:40.742Z,True,给分,7.0
,能够给出选课各方面的建议，让新生对大学有更清晰的认知,2024-09-16T02:25:46.068Z,True,教学,6.0
,xc,2024-09-16T02:26:14.669Z,False,给分,4.0
,,2024-09-16T02:26:26.055Z,True,教学,7.5
,,2024-09-16T02:28:00.473Z,True,给分,9.5
,,2024-09-16T02:29:13.892Z,False,给分,5.0
,y,2024-09-16T02:32:43.671Z,True,教学,6.0
,,2024-09-16T02:33:10.045Z,True,教学,9.0
,,2024-09-16T02:36:03.351Z,False,给分,6.0
,棒,2024-09-16T02:36:20.464Z,True,给分,4.5
,,2024-09-16T02:36:27.678Z,True,给分,7.0
,,2024-09-16T02:36:42.381Z,False,给分,5.0
,,2024-09-16T02:36:41.481Z,True,给分,5.0
,,2024-09-16T02:37:02.508Z,True,教学,5.5
,,2024-09-16T02:37:40.030Z,True,教学,4.5
,,2024-09-16T02:39:04.597Z,True,教学,7.0
,,2024-09-16T02:39:37.844Z,True,给分,4.0
,,2024-09-16T02:41:29.117Z,True,给分,10.0
,行了,2024-09-16T02:42:02.954Z,True,教学,6.5
,帮助查询课程,2024-09-16T02:42:29.130Z,True,给分,6.5
,,2024-09-16T02:44:36.287Z,True,教学,7.5
,找到给分好的老师,2024-09-16T02:45:37.004Z,False,给分,1.0
,,2024-09-16T02:47:23.510Z,True,教学,6.0
,,2024-09-16T02:47:56.029Z,False,给分,4.0
,,2024-09-16T02:49:29.867Z,True,给分,10.0
,,2024-09-16T02:49:53.447Z,True,教学,3.5
,,2024-09-16T02:49:57.994Z,True,给分,4.5
,,2024-09-16T02:49:50.165Z,True,教学,3.5
,加油,2024-09-16T02:51:19.797Z,False,教学,4.0
,建议,2024-09-16T02:54:14.750Z,True,给分,4.0
,,2024-09-16T02:55:19.946Z,True,给分,7.0
,,2024-09-16T02:56:57.919Z,False,给分,5.5
,,2024-09-16T02:57:39.461Z,True,教学,10.0
,,2024-09-16T02:59:10.050Z,False,给分,4.0
,,2024-09-16T03:01:42.906Z,True,教学,4.0
,,2024-09-16T03:01:48.015Z,True,给分,6.5
,,2024-09-16T03:01:48.799Z,True,给分,6.5
,,2024-09-16T03:02:58.111Z,True,教学,6.0
,无,2024-09-16T03:03:13.396Z,False,教学,6.0
,,2024-09-16T03:03:40.539Z,False,给分,6.5
,,2024-09-16T03:03:51.946Z,True,教学,4.0
,,2024-09-16T03:04:46.921Z,False,给分,5.5
,,2024-09-16T03:03:33.916Z,True,给分,3.0
,,2024-09-16T03:06:59.587Z,True,教学,5.5
,带来好处,2024-09-16T03:07:22.942Z,True,教学,7.0
,,2024-09-16T03:08:47.458Z,True,给分,5.0
,,2024-09-16T03:10:44.383Z,False,教学,6.5
,高级点,2024-09-16T03:12:19.130Z,False,给分,5.0
,,2024-09-16T03:14:27.193Z,True,教学,6.0
,,2024-09-16T03:15:29.290Z,False,教学,5.0
,帮助同学们找到适合自己的老师,2024-09-16T03:16:29.884Z,True,教学,5.0
,,2024-09-16T03:16:54.089Z,False,给分,9.0
,,2024-09-16T03:17:24.072Z,True,教学,6.5
,,2024-09-16T03:17:33.699Z,False,教学,4.5
,,2024-09-16T03:18:06.752Z,True,教学,6.5
,,2024-09-16T03:18:49.325Z,True,给分,7.0
,,2024-09-16T03:19:13.809Z,True,给分,6.5
,,2024-09-16T03:19:13.934Z,True,给分,6.5
,,2024-09-16T03:19:41.514Z,False,给分,1.0
,了解哪个老师教学水平高且给分好,2024-09-16T03:20:21.365Z,False,给分,3.0
,,2024-09-16T03:21:17.398Z,True,教学,7.5
,,2024-09-16T03:21:52.257Z,False,给分,5.0
,,2024-09-16T03:22:15.666Z,True,给分,6.5
,,2024-09-16T03:23:26.882Z,True,给分,3.5
,,2024-09-16T03:23:32.413Z,True,教学,5.0
,,2024-09-16T03:23:36.008Z,True,教学,7.0
,平均分和评价,2024-09-16T03:24:27.629Z,False,给分,5.5
,,2024-09-16T03:25:25.898Z,True,教学,5.5
,,2024-09-16T03:26:13.450Z,False,给分,4.5
,好,2024-09-16T03:26:50.633Z,True,教学,3.5
,,2024-09-16T03:27:14.527Z,True,给分,5.5
,为我们指路,2024-09-16T03:28:05.979Z,False,给分,6.5
,,2024-09-16T03:29:22.254Z,False,教学,5.5
,,2024-09-16T03:31:10.153Z,True,给分,4.0
,,2024-09-16T03:31:40.908Z,True,给分,7.5
,,2024-09-16T03:35:44.099Z,True,给分,6.0
,,2024-09-16T03:36:23.547Z,True,给分,5.5
,,2024-09-16T03:38:57.374Z,True,教学,6.5
,,2024-09-16T03:38:33.294Z,True,教学,6.0
,,2024-09-16T03:40:13.796Z,True,给分,7.5
,多给点指引,2024-09-16T03:39:10.626Z,False,教学,6.5
,,2024-09-16T03:39:28.446Z,True,给分,5.0
,,2024-09-16T03:39:47.744Z,False,给分,4.5
,,2024-09-16T03:40:48.544Z,True,给分,7.0
,好,2024-09-16T03:41:11.329Z,False,教学,6.0
,,2024-09-16T03:43:10.324Z,True,教学,7.0
,,2024-09-16T03:43:13.392Z,False,给分,6.0
,,2024-09-16T03:46:46.860Z,True,给分,6.0
,,2024-09-16T03:48:12.397Z,False,给分,6.0
,,2024-09-16T03:51:35.111Z,False,给分,4.0
,,2024-09-16T03:52:28.092Z,True,给分,9.0
,,2024-09-16T03:52:36.120Z,False,给分,9.5
,,2024-09-16T03:53:28.459Z,True,给分,10.0
,,2024-09-16T03:53:29.492Z,True,给分,10.0
,,2024-09-16T03:53:28.845Z,False,给分,5.5
,可以系统讲解一下到底怎么选课，什么课要选什么课不选,2024-09-16T03:54:45.672Z,True,给分,3.0
,,2024-09-16T03:55:06.678Z,True,教学,9.5
,,2024-09-16T03:55:32.846Z,False,教学,5.0
,,2024-09-16T03:57:07.875Z,True,教学,5.5
,,2024-09-16T03:57:16.847Z,False,教学,6.0
,,2024-09-16T04:01:36.612Z,False,教学,7.0
,,2024-09-16T04:02:47.816Z,False,教学,10.0
,,2024-09-16T04:03:03.934Z,True,给分,7.0
,,2024-09-16T04:04:41.826Z,True,教学,9.5
,,2024-09-16T04:06:03.265Z,False,给分,4.5
,,2024-09-16T04:06:32.648Z,True,给分,1.0
,,2024-09-16T04:06:58.302Z,True,教学,6.0
,,2024-09-16T04:07:29.582Z,False,教学,10.0
,,2024-09-16T04:09:19.832Z,False,给分,5.0
,,2024-09-16T04:09:36.979Z,True,给分,6.0
,,2024-09-16T04:09:48.529Z,False,给分,6.0
,好,2024-09-16T04:09:52.297Z,True,教学,5.5
,,2024-09-16T04:11:34.747Z,True,给分,9.5
,,2024-09-16T04:12:39.437Z,True,给分,7.0
,,2024-09-16T04:12:27.984Z,True,教学,10.0
,,2024-09-16T04:14:32.959Z,True,给分,5.0
,,2024-09-16T04:14:42.422Z,True,给分,6.0
,,2024-09-16T04:15:04.467Z,True,教学,6.0
,好,2024-09-16T04:15:08.657Z,True,教学,5.5
,,2024-09-16T04:15:10.357Z,True,教学,6.0
,,2024-09-16T04:15:15.176Z,True,教学,8.5
,,2024-09-16T04:15:42.882Z,True,给分,4.5
,,2024-09-16T04:16:27.789Z,True,教学,10.0
,,2024-09-16T04:17:52.551Z,True,给分,6.0
,,2024-09-16T04:20:16.308Z,False,给分,4.5
,更加透明的揭露老师的优缺点,2024-09-16T04:20:33.161Z,False,给分,4.0
,,2024-09-16T04:22:01.812Z,False,给分,3.5
,,2024-09-16T04:22:35.211Z,True,给分,4.0
,,2024-09-16T04:23:06.208Z,True,教学,10.0
,hao,2024-09-16T04:24:54.906Z,True,教学,6.5
,,2024-09-16T04:25:28.011Z,True,给分,6.0
,,2024-09-16T04:26:05.622Z,True,给分,10.0
,帮助选课,2024-09-16T04:26:32.399Z,True,教学,7.0
,选择什么样的课,2024-09-16T04:27:10.611Z,True,教学,7.0
,无,2024-09-16T04:30:07.960Z,False,给分,6.0
,,2024-09-16T04:30:24.863Z,True,教学,7.0
,,2024-09-16T04:30:25.248Z,True,教学,7.0
,"无
",2024-09-16T04:31:23.063Z,False,给分,10.0
,选到心仪的课程,2024-09-16T04:32:03.782Z,True,给分,10.0
,,2024-09-16T04:32:12.038Z,True,教学,9.5
,,2024-09-16T04:33:55.379Z,False,教学,10.0
,,2024-09-16T04:36:23.974Z,True,给分,10.0
,,2024-09-16T04:35:14.868Z,False,给分,3.5
,,2024-09-16T04:35:25.223Z,True,教学,9.0
,,2024-09-16T04:35:42.783Z,True,教学,5.5
,,2024-09-16T04:35:44.210Z,False,给分,4.5
,,2024-09-16T04:36:55.140Z,False,给分,4.5
,,2024-09-16T04:37:43.005Z,True,给分,7.5
,,2024-09-16T04:38:07.935Z,True,给分,6.0
,,2024-09-16T04:38:33.851Z,True,教学,10.0
,,2024-09-16T04:41:26.221Z,True,给分,7.0
,,2024-09-16T04:42:21.744Z,True,给分,9.5
,,2024-09-16T04:42:42.268Z,True,给分,6.0
,,2024-09-16T04:43:10.361Z,True,给分,4.5
,,2024-09-16T04:44:12.107Z,False,给分,5.0
,,2024-09-16T04:44:24.735Z,False,给分,6.0
,,2024-09-16T04:44:25.934Z,False,给分,6.0
,让我加油,2024-09-16T04:44:54.983Z,False,给分,6.0
,,2024-09-16T04:45:24.107Z,True,给分,5.5
,,2024-09-16T04:45:25.536Z,True,给分,5.5
,,2024-09-16T04:45:37.132Z,True,教学,5.0
,新生友好点,2024-09-16T04:45:58.756Z,True,给分,5.5
,,2024-09-16T04:46:37.253Z,False,教学,6.0
,,2024-09-16T04:46:58.236Z,True,教学,5.0
,,2024-09-16T04:46:59.015Z,True,教学,5.0
,,2024-09-16T04:47:31.689Z,True,教学,10.0
,,2024-09-16T04:47:33.041Z,True,教学,10.0
,避开水课,2024-09-16T04:48:06.358Z,False,给分,3.5
,,2024-09-16T04:48:47.140Z,True,教学,8.5
,提供参考,2024-09-16T04:50:06.146Z,False,给分,5.0
,,2024-09-16T04:51:47.618Z,True,教学,5.5
,,2024-09-16T04:52:53.697Z,True,给分,4.0
,方便的选课,2024-09-16T04:53:48.585Z,True,给分,6.0
,为新生提供帮助,2024-09-16T04:55:21.566Z,True,教学,6.0
,,2024-09-16T04:56:22.197Z,True,教学,10.0
,,2024-09-16T04:56:43.174Z,True,给分,5.0
,,2024-09-16T04:58:27.521Z,False,教学,6.0
,,2024-09-16T05:02:32.780Z,False,教学,7.0
,能收集各个老师的给分情况与教学能力评价并统计，在为学生提供选课建议,2024-09-16T05:02:56.837Z,True,给分,6.0
,,2024-09-16T05:03:04.542Z,True,教学,7.0
,,2024-09-16T05:04:21.578Z,False,给分,6.0
,,2024-09-16T05:05:45.641Z,True,教学,9.5
,,2024-09-16T05:06:20.260Z,False,教学,10.0
,,2024-09-16T05:07:07.606Z,True,教学,8.0
,,2024-09-16T05:07:16.072Z,True,教学,5.0
,顺利毕业,2024-09-16T05:07:33.160Z,False,给分,3.0
,111,2024-09-16T05:08:06.130Z,False,教学,5.5
,了解选课模式和老师情况,2024-09-16T05:09:45.105Z,True,给分,6.5
,,2024-09-16T05:10:22.782Z,True,教学,5.5
,,2024-09-16T05:15:17.039Z,True,给分,10.0
,,2024-09-16T05:12:29.441Z,True,给分,9.0
,,2024-09-16T05:12:04.503Z,False,教学,10.0
,,2024-09-16T05:13:27.175Z,True,教学,9.0
,,2024-09-16T05:14:32.838Z,False,给分,6.5
,,2024-09-16T05:14:42.436Z,True,给分,6.5
,,2024-09-16T05:15:48.628Z,True,给分,7.0
,,2024-09-16T05:17:38.600Z,True,教学,6.0
,分析教学内容，老师本人风格以及给分标准,2024-09-16T05:18:09.618Z,True,教学,6.0
,,2024-09-16T05:18:36.408Z,True,给分,5.5
,,2024-09-16T05:19:05.108Z,True,给分,8.0
,,2024-09-16T05:19:41.028Z,False,教学,5.0
,能够帮助我们更全面了解课程,2024-09-16T05:19:47.970Z,True,教学,10.0
,,2024-09-16T05:20:00.705Z,True,教学,4.5
,,2024-09-16T05:20:48.967Z,False,给分,4.0
,很好,2024-09-16T05:21:12.013Z,True,给分,5.5
,,2024-09-16T05:21:58.184Z,True,教学,8.0
,,2024-09-16T05:22:36.259Z,True,教学,4.0
,,2024-09-16T05:23:00.194Z,False,教学,3.5
,,2024-09-16T05:23:27.668Z,True,给分,10.0
,,2024-09-16T05:23:30.153Z,False,教学,3.5
,好,2024-09-16T05:25:14.380Z,True,给分,8.0
,希望能详实统计出老师水平,2024-09-16T05:25:36.973Z,True,给分,5.5
,,2024-09-16T05:26:35.532Z,True,给分,4.0
,,2024-09-16T05:27:30.074Z,True,教学,5.5
,,2024-09-16T05:27:31.803Z,True,教学,5.5
,帮助我找到自己喜欢的课程与老师，提供建议,2024-09-16T05:28:34.355Z,True,教学,5.5
,,2024-09-16T05:29:01.610Z,True,教学,10.0
,,2024-09-16T05:29:04.059Z,True,教学,6.5
,,2024-09-16T05:29:29.909Z,True,教学,9.5
,,2024-09-16T05:29:51.516Z,False,给分,9.5
,,2024-09-16T05:31:43.166Z,True,教学,7.0
,,2024-09-16T05:32:26.688Z,True,教学,6.0
,能给一些参考意见吧,2024-09-16T05:32:47.576Z,True,给分,5.0
,,2024-09-16T05:33:11.971Z,True,教学,5.0
,,2024-09-16T05:33:16.805Z,True,教学,10.0
,,2024-09-16T05:34:10.469Z,True,教学,9.0
,,2024-09-16T05:35:23.398Z,True,教学,6.0
,老师给分好坏，人品,2024-09-16T05:35:24.771Z,True,教学,6.0
,,2024-09-16T05:35:41.442Z,True,教学,5.0
,,2024-09-16T05:36:14.981Z,True,给分,8.0
,,2024-09-16T05:36:31.802Z,False,教学,10.0
,,2024-09-16T05:37:37.691Z,True,教学,6.5
,,2024-09-16T05:38:04.061Z,True,教学,5.0
,,2024-09-16T05:41:07.109Z,False,给分,7.0
,,2024-09-16T05:44:41.982Z,True,给分,9.5
,选到给分高的课程,2024-09-16T05:45:14.105Z,False,给分,1.0
,,2024-09-16T05:45:20.334Z,True,给分,8.0
,,2024-09-16T05:46:13.013Z,False,教学,10.0
,,2024-09-16T05:46:44.151Z,True,教学,4.0
,,2024-09-16T05:46:55.529Z,True,给分,6.0
,,2024-09-16T05:47:42.406Z,False,给分,6.5
,,2024-09-16T05:48:50.811Z,True,给分,5.5
,,2024-09-16T05:48:52.455Z,True,给分,5.5
,,2024-09-16T05:50:16.633Z,False,给分,1.5
,,2024-09-16T05:51:38.586Z,True,给分,4.0
,,2024-09-16T05:52:22.006Z,True,教学,7.0
,方便准确的老师评价,2024-09-16T05:53:33.965Z,True,教学,10.0
,,2024-09-16T05:54:38.292Z,False,给分,10.0
,,2024-09-16T05:54:50.515Z,True,给分,7.0
,,2024-09-16T06:00:57.315Z,True,给分,5.5
,集思广益，促进共同成长,2024-09-16T06:01:06.075Z,True,教学,6.5
,,2024-09-16T06:03:04.169Z,True,给分,6.0
,,2024-09-16T06:03:43.243Z,True,给分,6.0
,,2024-09-16T06:05:26.316Z,True,教学,7.0
,,2024-09-16T06:05:43.435Z,False,教学,6.5
,,2024-09-16T06:05:53.857Z,True,给分,5.5
,,2024-09-16T06:07:35.729Z,True,给分,10.0
,🈚️,2024-09-16T06:07:43.489Z,False,给分,5.0
,,2024-09-16T06:10:04.764Z,True,给分,5.0
,,2024-09-16T06:10:34.269Z,False,教学,10.0
,,2024-09-16T06:18:29.330Z,True,教学,6.0
,,2024-09-16T06:22:49.589Z,True,给分,1.0
,,2024-09-16T06:22:57.854Z,True,教学,7.5
,,2024-09-16T06:24:09.593Z,True,给分,7.0
,,2024-09-16T06:29:55.955Z,False,给分,3.5
,,2024-09-16T06:31:21.515Z,False,教学,9.5
,,2024-09-16T06:32:29.503Z,True,教学,7.0
,,2024-09-16T06:33:39.883Z,True,教学,5.0
,,2024-09-16T06:34:15.799Z,True,给分,3.5
,,2024-09-16T06:35:26.203Z,False,给分,6.0
,,2024-09-16T06:35:48.563Z,False,给分,5.0
,,2024-09-16T06:37:45.019Z,True,教学,10.0
,无,2024-09-16T06:39:18.948Z,True,教学,5.0
,好的,2024-09-16T06:41:18.940Z,True,教学,5.0
